,company,jcid,jkid,job_age,job_desc,job_loc,job_no,job_title,query_date,query_time
693,The Coca-Cola Company,6bb4fc4a8a4cb4d9,d19e86e2c383101d,21 days ago,"Ability to use new database tools and technologies such as SAP, SQL, Alteryx, and Tableau to further automate and improve processes and financial visualization...","Atlanta, GA 30301 (Buckhead area)",9,CPS Finance Analyst,2018-10-31,23:45:02
694,Publix,8e5415c099aa948c,6105ccb1055d869e,Today,"Systems Engineering involves defining, developing, maintaining, and advising on the effective use of the Publix information technology architecture. Some...","Lakeland, FL",1,System Automation Architect - Infrastructure,2018-10-31,23:45:03
695,Publix,8e5415c099aa948c,dad6c2466b24ece2,2 days ago,"Minimum of two years’ experience with Microsoft SQL Server 2008 or similar database platforms,. Publix is seeking a Programmer Analyst who will be developing...","Lakeland, FL",2,Programmer Analyst – Architecture - Distributed Systems,2018-10-31,23:45:03
696,Publix,8e5415c099aa948c,d34703a478eb2c5e,12 days ago,Intermediate knowledge of Microsoft Access & SQL. Please note that Publix will not sponsor any hire for this entry-level position for an H-1B visa or permanent...,"Lakeland, FL",3,"Data Analyst, Business Analysis and Reporting - Lakeland",2018-10-31,23:45:03
697,Publix,8e5415c099aa948c,2381301810cee227,27 days ago,Minimum of three years’ experience with SQL Server. Publix is seeking a Systems Analyst Programmer who will play a key role interacting with enterprise teams to...,"Lakeland, FL",4,Systems Analyst Programmer-In-Store Cust. Facing Digital Sol...,2018-10-31,23:45:03
698,Publix,8e5415c099aa948c,df1d9fbd2c616ddc,30+ days ago,Minimum of two years’ experience with SQL Server. The Publix Store Payments Team is seeking a Programmer Analyst who will be responsible for performing problem...,"Lakeland, FL",5,Programmer Analyst - Store Payments Support,2018-10-31,23:45:03
699,Publix,8e5415c099aa948c,c91bd0258135f13f,30+ days ago,Minimum one year experience with writing SQL queries to support test activities. Work on small to large project efforts on enterprise level and customer-facing...,"Lakeland, FL",6,Sr SQA Analyst - Omni Channel,2018-10-31,23:45:03
700,Publix,8e5415c099aa948c,a467bb6d4fa7cbaa,30+ days ago,Minimum of two years’ experience with SQL Server 2008 or above. Join the Publix IT Team as a Programmer Analyst or System Analyst Programmer where you will be...,"Lakeland, FL",7,Programmer Analyst/Systems Analyst Programmer - Omni Channel,2018-10-31,23:45:03
701,Publix,8e5415c099aa948c,23abfefbadbc5153,30+ days ago,"Basic knowledge of a business intelligence tool such as Alteryx, SQL, statistical tools such as R Studio or SPSS, and data visualization tools such as Tableau...","Lakeland, FL",8,"CRM Analytics Consultant - Marketing, Lakeland",2018-10-31,23:45:03
702,Publix,8e5415c099aa948c,86c274cdebba5b4b,30+ days ago,Minimum of four years’ experience with SQL Server 2008 or above. Publix is seeking a Systems Analyst Programmer who will play a key role interacting with...,"Lakeland, FL",9,Systems Analyst Programmer- EFT Payments,2018-10-31,23:45:03
703,Publix,8e5415c099aa948c,d8401b545324d01e,30+ days ago,"Advanced knowledge of Python coding, Microsoft Excel, and advanced ability to write SQL code. Techniques using API calls and Python to capture a variety of data...","Lakeland, FL",10,"Manager of Digital Analytics - Marketing, Lakeland",2018-10-31,23:45:03
704,NIKE INC,e4a0ebc7ef5e730e,6b0e54eeee918673,Today,"Experience with querying data with SQL a plus. Nike Digital is a strategic focus and the growth engine for Nike, Inc....","Beaverton, OR",1,Growth Analyst,2018-10-31,23:45:03
705,NIKE INC,e4a0ebc7ef5e730e,1268dda58e199a54,Today,"Experience with database (Oracle), ETL Systems (Alteryx), query tools (SQL), and visualization software (Tableau)....","Beaverton, OR",2,Director of Materials Procurement Transformation,2018-10-31,23:45:03
706,NIKE INC,e4a0ebc7ef5e730e,2857fac2768df3d7,Today,"Familiarity with software engineering best practices, data engineering, ETL processes. 3+ years demonstrated data science experience in Python (scikit-learn,...","Portland, OR",3,Senior Data Scientist,2018-10-31,23:45:03
707,NIKE INC,e4a0ebc7ef5e730e,9945207e2469e421,Today,"MS SQL or other database technologies (MySQL, CosmosDB, etc). Designing, building, documenting and training on new Azure Cloud technologies....","Beaverton, OR",4,Senior Windows Engineer,2018-10-31,23:45:03
708,NIKE INC,e4a0ebc7ef5e730e,b35fe3882c9f5184,Today,"NIKE, Inc. does more than outfit the world’s best athletes. It is a place to explore potential, obliterate boundaries and push out the edges of what can be....","Beaverton, OR",5,Software Engineer II,2018-10-31,23:45:03
709,NIKE INC,e4a0ebc7ef5e730e,1cc725eccefe7dae,Today,"Highly Skilled in one or more of the following (Java, NodeJS, Python, Bash). At Nike, we serve athletes....","Portland, OR",6,Expert Data & Analytics Enterprise Architect,2018-10-31,23:45:03
710,NIKE INC,e4a0ebc7ef5e730e,2228fb4726bb9775,1 day ago,"Java, python, scala, C++). Expertise with ETL processes is a plus. Nike does more than outfit the world's best athletes....","Portland, OR",7,"Data Scientist, Personalization",2018-10-31,23:45:03
711,NIKE INC,e4a0ebc7ef5e730e,e0a062be86031bc0,1 day ago,"Strong background in business intelligence and analytics with experience in Tableau, Alteryx, SQL, Cognos, and/or Oracle. Become a Part of the NIKE, Inc....","Memphis, TN",8,Senior Performance & Analytics Manager - NALC,2018-10-31,23:45:03
712,NIKE INC,e4a0ebc7ef5e730e,1700c15cef996ac4,4 days ago,"Design, develop, maintain, and support servers and cloud solutions for Nike Technology capabilities; establish and maintain processes to support integration...","Beaverton, OR",9,Windows and Platform Engineer,2018-10-31,23:45:03
713,NIKE INC,e4a0ebc7ef5e730e,82afe0a51b6cdc97,5 days ago,"Experience with Microsoft BI, Tableau, SAS, Stata, R, Python, SQL, or Alteryx. Nike Stores Partnered (NSP) serves multiple functions across the enterprise, such...","Beaverton, OR",10,Nike Stores Partnered (NSP) Internship,2018-10-31,23:45:03
714,Tesoro,ff62654a2c336cb1,0ad1fc9e80a2c326,8 days ago,"Creates and manages SQL Server login accounts, configures SQL Server, maintains regular backups and restores as needed....","San Antonio, TX 78259 (Encino Park area)",1,Associate SCADA Systems Analyst,2018-10-31,23:45:04
715,Apple,c1099851e9794854,ec60310d7b581d3a,Just posted,"Experience with scripting and 3rd party tools to automate and scale analyses and dashboards (R, Python, Tableau)....","Santa Clara Valley, CA",1,"Sales Operations Analyst, Search Ads",2018-10-31,23:45:05
716,Apple,c1099851e9794854,125b745664660b1e,Just posted,"Summary Posted: Jul 4, 2018 Weekly Hours: 40 Role Number: 114028506 Imagine what you could do here. At Apple, new ideas have a way of becoming extraordinary...","Reno, NV",2,Data Center Operations Business Analyst,2018-10-31,23:45:05
717,Apple,c1099851e9794854,bbb70e33806207e7,Just posted,"Experience with JavaScript, Python, SQL, and Shell scripting is a plus. Oct 31, 2018....","Santa Clara Valley, CA",3,"QA Engineer , AMP",2018-10-31,23:45:05
718,Apple,c1099851e9794854,360b25a1819412cd,Just posted,"Summary Posted: Oct 31, 2018 Weekly Hours: 40 Role Number: 113947931 Imagine what you could do here. At Apple, new ideas have a way of becoming phenomenal...","San Francisco, CA 94114 (Castro-Upper Market area)",4,iCloud Software Engineer - San Francisco,2018-10-31,23:45:05
719,Apple,c1099851e9794854,9f6a3adb47c6b968,Just posted,"Well-versed in SQL languages Proficiency in Hadoop ecosystem (HDFS, Hive, Spark, Map Reduce). Oct 31, 2018....","Santa Clara Valley, CA",5,Data Product Manager - Video Analytics,2018-10-31,23:45:05
720,Apple,c1099851e9794854,43cd51b607ae7f63,Just posted,"Summary Posted: Oct 30, 2018 Role Number: 200005767 Apple's Special Projects Group (SPG) is currently seeking an Operations Tools Lead that can help conceive,...","Santa Clara Valley, CA",6,Operations Tools Lead,2018-10-31,23:45:05
721,Apple,c1099851e9794854,e00d88b992c37577,Just posted,"Summary Posted: Oct 31, 2018 Weekly Hours: 40 Role Number: 114432704 The Foundation Services tools team is looking for a QA Engineer Lead to drive world class...","Santa Clara Valley, CA",7,QA Engineering Lead,2018-10-31,23:45:05
722,Apple,c1099851e9794854,85dea6eb599817c3,Just posted,"Summary Posted: Oct 31, 2018 Weekly Hours: 40 Role Number: 200006207 We're looking for a driven and dedicated computer vision software engineer to join our...","Santa Clara Valley, CA",8,Computer Vision Engineer,2018-10-31,23:45:05
723,Apple,c1099851e9794854,5daf5b835799a254,Just posted,"Experience in designing and developing ETL data pipelines. We are seeking programming experience in building high quality software in Java, Python or Scala...","Austin, TX",9,Data Engineer,2018-10-31,23:45:05
724,Apple,c1099851e9794854,f13d9cef0c2a808b,Just posted,"Proficiency with databases and SQL is required. Experience in high level programming languages such as Java, Scala, or Python....","Santa Clara Valley, CA",10,"Senior Data Engineer, Apple Media Products",2018-10-31,23:45:05
725,Exelon Corporation,edc3e0381f52a252,9cfb2369515beb95,Today,"Continual communication with managers of all business lines including Geographic, Major Accounts, Public Sector and Indirect regarding results of pricing...","Boston, MA 02116 (South End area)",1,"Analyst, Retail Pricing",2018-10-31,23:45:05
726,Exelon Corporation,edc3e0381f52a252,1d60670892d8920e,1 day ago,"CD# Track, maintain, analyze and provide current information on the operations business scorecard or key performance indicators (KPIs). #CD# Develop...","Baltimore, MD 21230 (West Baltimore area)",2,Sr Business Analyst,2018-10-31,23:45:05
727,Exelon Corporation,edc3e0381f52a252,9399d6e466b96d35,9 days ago,This position will provide web development and support for custom developed web applications within a high performing web development and support team.,"Baltimore, MD 21231 (Fells Point area)",3,Web Developer - Lead Analyst IT,2018-10-31,23:45:05
728,Exelon Corporation,edc3e0381f52a252,12b35cb7a89c051b,14 days ago,"As a Senior Microsoft Business Intelligence (BI) developer, using Microsoft Business Intelligence technologies: SSAS, SSIS, SSRS, Power BI; manages...","Baltimore, MD 21231 (Fells Point area)",4,Senior Business Intelligence Developer,2018-10-31,23:45:05
729,Exelon Corporation,edc3e0381f52a252,1f89533d7b644097,23 days ago,"Lead presentations and work closely with a wide variety of stakeholders: Fundamentals, Structuring, Portfolio Management, Transmission, Regulatory Affairs...","Baltimore, MD 21231 (Fells Point area)",5,Sr Market Analyst,2018-10-31,23:45:05
730,Exelon Corporation,edc3e0381f52a252,aa6e3cd429ee939b,27 days ago,The Senior Analyst is responsible for managing process improvement activities and leading cross-functional team education as well as team training for the...,"Houston, TX 77010 (Downtown area)",6,"Sr Analyst, Retail Ops",2018-10-31,23:45:05
731,Exelon Corporation,edc3e0381f52a252,eb29e0d27abafd3d,28 days ago,"Future will design and develop proprietary simulation models to support portfolio valuation, pricing, risk management, and overall strategic planning for...","Baltimore, MD 21201 (Downtown area)",7,"Sr Quant Analyst, Rec & Anltcs",2018-10-31,23:45:05
732,Exelon Corporation,edc3e0381f52a252,4a6c06ef5060d48e,28 days ago,Cyber Security Professional (CSP) partners with IT and business teams to provide expert leadership to drive security technology and security reference...,"Christiana, DE 19702",8,Technical Analyst IT - Cyber Security,2018-10-31,23:45:05
733,Exelon Corporation,edc3e0381f52a252,20655aacade69eb6,30+ days ago,The analyst will also work with internal and external partners as needed with the goal of providing excellent technical support of Exelon’s commercial...,"De Pere, WI 54115",9,Application Systems Administrator - Sr Analyst IT,2018-10-31,23:45:05
734,Exelon Corporation,edc3e0381f52a252,33b45e6378d40dd7,30+ days ago,"The ERM Analytics group takes on a diverse role in indentifying, evaluating, analyzing, measuring, monitoring and reporting key risks to various stakeholders...","Chicago, IL 60603 (Loop area)",10,Quant ERM Manager,2018-10-31,23:45:05
735,New York Life Insurance Co,510e2faec79c8633,73ab2f43cb426a96,1 day ago,Prior experience with Access and SQL. A career at New York Life offers many opportunities....,"New York, NY",1,Senior Associate - Marketing Analytics & Optimization,2018-10-31,23:45:06
736,New York Life Insurance Co,510e2faec79c8633,6302a3df3ab93625,2 days ago,"Processing big data using Oracle, SQL, and spatial databases, including performing data extraction and transformation....","New York, NY",2,SENIOR ASSOCIATE LEVELPF4 M,2018-10-31,23:45:06
737,New York Life Insurance Co,510e2faec79c8633,9682f61019b67fbc,2 days ago,"Scripting experience, knowledge of SQL and Access are a plus. A career at New York Life offers many opportunities....","Cleveland, OH",3,Senior Associate - Workforce Planning,2018-10-31,23:45:06
738,New York Life Insurance Co,510e2faec79c8633,9a4b43381e6abe0c,5 days ago,"Good understanding of MuleSoft integration technology stack like Kafka, cloud aware, mirror maker, AWS, Mango db., elastic search, no sql db, ETL technologies,...","Lebanon, NJ 08833",4,Senior Associate - QA Automation Tester/Jr test lead,2018-10-31,23:45:06
739,New York Life Insurance Co,510e2faec79c8633,e81edcc5a23a3d51,6 days ago,"And working with the ETL architect to understand current data requirements, constraints to design ETL solutions and processes....","Dallas, TX",5,Solution Developer,2018-10-31,23:45:06
740,New York Life Insurance Co,510e2faec79c8633,2bc73f6b480a3ffa,6 days ago,"Design, develop, and support complex integration processes (including interfaces) using SQL Server technology, stored procedures and SQL program code....","Tampa, FL",6,"CVP, Data Architect #79367",2018-10-31,23:45:06
741,New York Life Insurance Co,510e2faec79c8633,ec51da9581f19b57,18 days ago,Knowledge of SQL preferred (query/import/export/external data connections). New York Life Insurance Company is the largest mutual life insurance company in the...,"New York, NY",7,Data Quality Management Associate,2018-10-31,23:45:06
742,New York Life Insurance Co,510e2faec79c8633,b9931205ba750bd7,19 days ago,"At least 1 year of experience with SQL R, or Python required. New York Life Insurance Company is the largest mutual life insurance company in the United States....","New York, NY",8,Senior Associate - Quality Assurance Team,2018-10-31,23:45:06
743,New York Life Insurance Co,510e2faec79c8633,384c32f2db925385,19 days ago,"And intermediate knowledge of Access & SQL (joins, unions, table relationships, etc.). New York Life Insurance Company is the largest mutual life insurance...","New York, NY",9,Senior Data Associate (Audits & Exams),2018-10-31,23:45:06
744,New York Life Insurance Co,510e2faec79c8633,6bad286bd9383f1c,15 days ago,"SQL). R, Python, SAS,) and data manipulation (e.g. New York Life Investments (NYLIM), an indirect, wholly owned subsidiary of New York Life Insurance Company,...","New York, NY",10,Data Science Director,2018-10-31,23:45:06
745,ConocoPhillips,b1022d646fa0c95b,8f2ec4c5ab0ddf4b,13 days ago,"Mainline Programming Language – i.e. C#, JavaScript, Python, etc. The Application Developer will participate in the design and architecture of custom software...","Houston, TX",1,Application Developer,2018-10-31,23:45:07
746,ConocoPhillips,b1022d646fa0c95b,1b98e3fa30e2c1fa,13 days ago,Strong programing skills with VBScript and SQL. Intermediate SQL programs skills for building HP ALM reports and querying data out of the ALM database....,"Houston, TX",2,Lead QA Analyst,2018-10-31,23:45:07
747,ConocoPhillips,b1022d646fa0c95b,047bd8cb16754481,13 days ago,Advanced level of knowledge with SQL and stored procedure development knowledge. The Senior Application Developer will lead/participate in the design and...,"Houston, TX",3,Senior Application Developer,2018-10-31,23:45:07
748,ConocoPhillips,b1022d646fa0c95b,d2c6a2648dc8137a,14 days ago,Proficient in relational databases and ability to write and troubleshoot SQL. This position from the L48 Finance IT team provides functional and technical...,"Houston, TX",4,L48 Finance IT Application Support Analyst,2018-10-31,23:45:07
749,ConocoPhillips,b1022d646fa0c95b,dde2a20c2460d8bf,30 days ago,"Python, R, Bash). Subsurface internships provide opportunities to learn and apply engineering principles and are utilized to evaluate the candidates' potential...","Houston, TX",5,"Intern, ESOI Reservoir Engineering 2019",2018-10-31,23:45:07
750,Carolinas HealthCare System,b746e7cd308d7f18,c6eeec32f14b8182,14 days ago,"Competency with FHIR/HL7 integration, ETL and mobile technologies and the HIE needed. Languages used may include Scala, Python, Hive, MSSQL, BASH, Power Shell,...","Charlotte, NC 28204 (Elizabeth area)",1,Systems Engineer Specialist - IAS Oncology,2018-10-31,23:45:08
751,Carolinas HealthCare System,b746e7cd308d7f18,cb6b72796d804ccf,24 days ago,Experience working with relational data bases and SQL as well as other statistical programming languages such and R preferred. Job Req ID:....,"Charlotte, NC 28203 (Dilworth area)",2,Sr Biostatistician/Oncology,2018-10-31,23:45:08
752,Mercy Hospital South,5ada8c4563b03a7e,b42214cce9411d3c,30+ days ago,"Candidates with a strong background in healthcare finance, data analysis (including Access or SQL knowledge), business intelligence, and data management would...","St. Louis, MO",3,Senior Financial Analyst,2018-10-31,23:45:08
753,Carolinas HealthCare System,b746e7cd308d7f18,f6204fdb8f5aeb23,30+ days ago,"Job Req ID: 174672 Position Number: 00134843 Employment Type: Full Time Shift: Variable/On Call Shift Details: 1st Shift, 8am-5pm Standard Hours: 40.00...","Charlotte, NC 28203 (Dilworth area)",4,Application Spec/Sr/Call Back - CORE Analytics,2018-10-31,23:45:08
754,Carolinas HealthCare System,b746e7cd308d7f18,62d129390af0aba0,30+ days ago,"Job Req ID: 174696 Position Number: 00146585 Employment Type: Full Time Shift: Variable/On Call Shift Details: M-F, 1st Shift, 8am-5pm Standard Hours: 40...","Charlotte, NC 28203 (Dilworth area)",5,Application Spec/Architect - CORE Analytics,2018-10-31,23:45:08
755,Carolinas HealthCare System,b746e7cd308d7f18,a49b937d339eb209,30+ days ago,Experience working with relational data bases and SQL as well as other statistical programming languages such and R preferred. Job Req ID:....,"Charlotte, NC 28203 (Dilworth area)",6,Sr Biostatistician/Oncology - Levine Cancer Institute,2018-10-31,23:45:08
756,Shire Pharmaceuticals,23dd03e577e25c9f,cd20fe2de0cba8ea,27 days ago,"Knowledge of Crystal Reports and SQL Developer a plus. Assist in the building and maintenance of custom queries and reports, including but not limited to using...","Social Circle, GA",1,Senior Quality Control Analyst Lab Support,2018-10-31,23:45:09
757,Shire Pharmaceuticals,23dd03e577e25c9f,40b9ad4f225d370b,30+ days ago,SQL and IIS. Basic understanding of SQL DB and Middleware installation and management; Shire is the leading global biotechnology company focused on serving...,"Social Circle, GA",2,Lead IT Ops and Infrastructure Systems Specialist,2018-10-31,23:45:09
758,Shire Pharmaceuticals,23dd03e577e25c9f,89777b2fc6756b70,30+ days ago,"Knowledge on database management system operation (Oracle / SQL Server), VBA programing and Crystal Reports. Shire is the leading global biotechnology company...","Social Circle, GA",3,Sup/Eng of Plasma Sorting Line,2018-10-31,23:45:09
759,K-State,0449f2f571ea493c,c6d1b8eddf404861,30+ days ago,"Knowledge of at least one programming language (Perl, Python, Java, etc.). About This Role:....","Manhattan, KS",1,Fellow (Post Doc),2018-10-31,23:45:10
760,K-State,0449f2f571ea493c,e018f3e0d81ff8a6,30+ days ago,"Knowledge and experience with RESTful services, MVC methodologies, SQL databases, and development methodologies. About This Role:....","Manhattan, KS 66506",2,IT Systems Programmer (Software Engineer/ Database Developer...,2018-10-31,23:45:10
761,K-State,0449f2f571ea493c,c6d1b8eddf404861,30+ days ago,"Knowledge of at least one programming language (Perl, Python, Java, etc.). About This Role:....","Manhattan, KS",1,Fellow (Post Doc),2018-10-31,23:45:11
762,K-State,0449f2f571ea493c,e018f3e0d81ff8a6,30+ days ago,"Knowledge and experience with RESTful services, MVC methodologies, SQL databases, and development methodologies. About This Role:....","Manhattan, KS 66506",2,IT Systems Programmer (Software Engineer/ Database Developer...,2018-10-31,23:45:11
763,USAA,3a1edc2d763c4288,ce2389eb3e1ea5e1,1 day ago,"Working knowledge of R and Python. Purpose of Job We are currently seeking talented Associate Actuary for our Remote, San Antonio, TX, Chesapeake, VA, Addison,...",United States,1,Associate Actuary (Claims Analytics),2018-10-31,23:45:11
764,USAA,3a1edc2d763c4288,c5c26c69da0025e3,1 day ago,"Requires proficient knowledge of SAS, SQL, R or similar software. Purpose of Job We are currently seeking talented State Management Analyst I for our San...","San Antonio, TX 78249",2,State Management Analyst I,2018-10-31,23:45:11
765,USAA,3a1edc2d763c4288,fbec7f88d4db72f5,1 day ago,"Experience with programming languages such as Python, Java, C++, Javascript. Purpose of Job We are currently seeking talented Information Security Analyst I for...","San Antonio, TX 78249",3,Information Security Analyst I,2018-10-31,23:45:11
766,USAA,3a1edc2d763c4288,a8d357add005cea0,1 day ago,"Requires proficient knowledge of SAS, SQL, R or similar software. Purpose of Job We are currently seeking talented State Management Analyst Lead for our San...","San Antonio, TX 78249",4,State Management Analyst Lead,2018-10-31,23:45:11
767,USAA,3a1edc2d763c4288,a7af24852bc1d9ba,2 days ago,"Proficient with SQL. Purpose of Job We are currently seeking a talented Decision Science Analyst I - Web Analyst for our San Antonio, TX (Riverwalk) facility...",United States,5,Decision Science Analyst I - Web Analyst,2018-10-31,23:45:11
768,USAA,3a1edc2d763c4288,551178f123e1e160,2 days ago,"Knowledge of Java and Python programming languages. Purpose of Job We are currently seeking talented Data Scientist I for our San Antonio, TX facility....","San Antonio, TX 78249",6,Data Scientist I - Agent Based Modeler (Java/Python),2018-10-31,23:45:11
769,USAA,3a1edc2d763c4288,cf7cbf258c33e233,2 days ago,"Working knowledge of R and Python. Purpose of Job We are currently seeking talented Claims Analytics Senior Decision Science Analyst for our Remote, San Antonio...",United States,7,Claims Analytics Senior Decision Science Analyst,2018-10-31,23:45:11
770,USAA,3a1edc2d763c4288,5f7aefe99c7fe3ed,2 days ago,"Expert in at least one compiled language (e.g., Java, C) and one dynamic scripting language ( e.g., Python, PERL, Ruby)....","San Antonio, TX 78249",8,"Director, Data Scientist",2018-10-31,23:45:11
771,USAA,3a1edc2d763c4288,c5c3b48ae19ea748,2 days ago,"4 or more years of experience working with ETL tools such as DataStage, etc. Purpose of Job We are currently seeking a talented IT System Engineer - Senior...","San Antonio, TX 78249",9,IT System Engineer - Senior Level,2018-10-31,23:45:11
772,USAA,3a1edc2d763c4288,d93cd2f922087da1,5 days ago,"Intermediate programming skills and data analytics e.g. HTML, SQL, Excel, Access, Business Objects, etc. Purpose of Job We are seeking a talented Software...","San Antonio, TX 78249",10,Apptio Configurator - Software Developer - Mid Level,2018-10-31,23:45:11
773,City of Austin,651f65cb69970e95,d17746195775df11,Today,"Expert in SQL, with ability to optimize databases and query performance. Knowledge of industry standard database systems such as MS, SQL, and Oracle....","Austin, TX 78702 (Rosewood area)",1,Business Intelligence Consultant,2018-10-31,23:45:13
774,City of Austin,651f65cb69970e95,f50d6e96726cceb5,4 days ago,Experience with writing and executing complex SQL queries to extract data from a variety of data source. Experience providing business user support for business...,"Austin, TX 78702 (Rosewood area)",2,IT Business Systems Analyst Sr,2018-10-31,23:45:13
775,City of Austin,651f65cb69970e95,7fdba4a175d9164f,5 days ago,"Experience with web application business analysis, testing and writing SQL queries to extract data from a variety of data sources....","Austin, TX 78702 (Rosewood area)",3,IT Business Systems Analyst or Analyst Sr,2018-10-31,23:45:13
776,City of Austin,651f65cb69970e95,53d3ddc8486b6ed8,13 days ago,"Experience programming with SQL, PL/SQL, Pro*C, Pro*COBOL, Groovy, Java, Javascript. This position will be filled at the IT Application Developer or the IT...","Austin, TX 78702 (Rosewood area)",4,IT Application Developer or IT Application Developer Sr,2018-10-31,23:45:13
777,City of Austin,651f65cb69970e95,15691cc548ab9420,30+ days ago,"React.js (Javascript), Python (Django), Node.js, Jekyll (Ruby), Apollo & GraphQL, Docker, Heroku, AWS. We're looking for a mid to senior Full Stack developer to...","Austin, TX 78702 (Rosewood area)",5,Full Stack Developer,2018-10-31,23:45:13
778,City of Austin,651f65cb69970e95,49442b0986cf225d,30+ days ago,"React.js (Javascript), Python (Django), Node.js, Jekyll (Ruby), Apollo & GraphQL, Docker, Heroku, AWS. Willing to code (or at least pair) on backend data...","Austin, TX 78702 (Rosewood area)",6,Frontend Developer,2018-10-31,23:45:13
779,City of Austin,651f65cb69970e95,d06118d7870e038c,30+ days ago,"React.js (Javascript), Python (Django), Node.js, Jekyll (Ruby), Apollo & GraphQL, Docker, Heroku, AWS. Experience with modern server frameworks like Python...","Austin, TX 78702 (Rosewood area)",7,Backend Developer,2018-10-31,23:45:13
780,City of Austin,651f65cb69970e95,6ed0bf2bea31d6ab,30+ days ago,"React.js (Javascript), Python (Django), Node.js, Jekyll (Ruby), Apollo & GraphQL, Docker, Heroku, AWS. We're looking for Senior Full-Stack Developers to support...","Austin, TX 78702 (Rosewood area)",8,Contract Position - Full Stack Developer,2018-10-31,23:45:13
781,City of Austin,651f65cb69970e95,d17746195775df11,Today,"Expert in SQL, with ability to optimize databases and query performance. Knowledge of industry standard database systems such as MS, SQL, and Oracle....","Austin, TX 78702 (Rosewood area)",1,Business Intelligence Consultant,2018-10-31,23:45:13
782,City of Austin,651f65cb69970e95,f50d6e96726cceb5,4 days ago,Experience with writing and executing complex SQL queries to extract data from a variety of data source. Experience providing business user support for business...,"Austin, TX 78702 (Rosewood area)",2,IT Business Systems Analyst Sr,2018-10-31,23:45:13
783,City of Austin,651f65cb69970e95,7fdba4a175d9164f,5 days ago,"Experience with web application business analysis, testing and writing SQL queries to extract data from a variety of data sources....","Austin, TX 78702 (Rosewood area)",3,IT Business Systems Analyst or Analyst Sr,2018-10-31,23:45:13
784,City of Austin,651f65cb69970e95,53d3ddc8486b6ed8,13 days ago,"Experience programming with SQL, PL/SQL, Pro*C, Pro*COBOL, Groovy, Java, Javascript. This position will be filled at the IT Application Developer or the IT...","Austin, TX 78702 (Rosewood area)",4,IT Application Developer or IT Application Developer Sr,2018-10-31,23:45:13
785,City of Austin,651f65cb69970e95,15691cc548ab9420,30+ days ago,"React.js (Javascript), Python (Django), Node.js, Jekyll (Ruby), Apollo & GraphQL, Docker, Heroku, AWS. We're looking for a mid to senior Full Stack developer to...","Austin, TX 78702 (Rosewood area)",5,Full Stack Developer,2018-10-31,23:45:13
786,City of Austin,651f65cb69970e95,49442b0986cf225d,30+ days ago,"React.js (Javascript), Python (Django), Node.js, Jekyll (Ruby), Apollo & GraphQL, Docker, Heroku, AWS. Willing to code (or at least pair) on backend data...","Austin, TX 78702 (Rosewood area)",6,Frontend Developer,2018-10-31,23:45:13
787,City of Austin,651f65cb69970e95,d06118d7870e038c,30+ days ago,"React.js (Javascript), Python (Django), Node.js, Jekyll (Ruby), Apollo & GraphQL, Docker, Heroku, AWS. Experience with modern server frameworks like Python...","Austin, TX 78702 (Rosewood area)",7,Backend Developer,2018-10-31,23:45:13
788,City of Austin,651f65cb69970e95,6ed0bf2bea31d6ab,30+ days ago,"React.js (Javascript), Python (Django), Node.js, Jekyll (Ruby), Apollo & GraphQL, Docker, Heroku, AWS. We're looking for Senior Full-Stack Developers to support...","Austin, TX 78702 (Rosewood area)",8,Contract Position - Full Stack Developer,2018-10-31,23:45:13
789,INTL FCStone,48667d5d135743b5,2d22166eab42799d,Just posted,5+ years of professional relational database development (Microsoft SQL Server) and implementing SOA with emphasis on RESTful services....,"Chicago, IL",1,Senior Developer,2018-10-31,23:45:14
790,INTL FCStone,48667d5d135743b5,7c68362b17c0706e,12 days ago,"SQL for SQLServer. INTL FCStone is looking for a Java developer responsible for building Java applications, including anything from back-end services to their...","Toronto, OH",2,Java Developer,2018-10-31,23:45:14
791,INTL FCStone,48667d5d135743b5,611dc90a62791eb1,16 days ago,"The ideal candidate has solid knowledge and experience in team leadership, MS SQL, SSIS, SSRS, ASP.NET MVC, C#, PowerShell....","Winter Park, FL",3,Senior Software Engineer,2018-10-31,23:45:14
792,INTL FCStone,48667d5d135743b5,86a91408713db79c,26 days ago,"Expertise in automation with Python. The right candidate will have an excellent C#, Java, SQL skills with recent Python, MVC, AngularJS, Bootstrap, Signal-R,...","New York, NY",4,Sr. Software Developer/Architect,2018-10-31,23:45:14
793,INTL FCStone,48667d5d135743b5,5cddfb62dba20f70,30+ days ago,"The right candidate will have an excellent and recent experience on C#, WCF, WPF, Messaging (MQ vs Message Bus), Reactive Extension (RX), REST API, Dependency...","Chicago, IL",5,Senior Engineer,2018-10-31,23:45:14
794,Northwestern Mutual Life Insurance Company,74ad6244d075cc0f,c9ebd6b21e6c97ed,5 days ago,"Knowledge of SQL and relational databases. Proficiency with a statistical analysis tool such as R, Python, or SAS....","Milwaukee, WI 53202 (Lower East Side area)",1,Senior Data Scientist,2018-10-31,23:45:14
795,Northwestern Mutual Life Insurance Company,74ad6244d075cc0f,d440a07b4f37ea0a,5 days ago,"Experience programming in JavaScript and Python (Java a plus). At Northwestern Mutual, we believe relationships are built on trust....","Milwaukee, WI 53202 (Lower East Side area)",2,Senior Engineer-Linux/VMware,2018-10-31,23:45:14
